foodx,foody,snakex,snakey,reward,previousdirection,currentdirection
550,90,450,90,1,1,right
550,90,460,90,1,1,right
550,90,470,90,1,1,right
550,90,480,90,1,1,right
550,90,490,90,1,1,right
550,90,500,90,1,1,right
550,90,510,90,1,1,right
550,90,520,90,1,1,right
550,90,530,90,1,1,right
550,90,540,90,1,1,right
130,280,550,90,100,1,right
130,280,560,90,1,1,right
130,280,570,90,1,1,right
130,280,580,90,1,1,right
130,280,590,90,1,1,right
130,280,600,90,1,1,right
130,280,0,90,-1,1,right
130,280,10,90,1,1,right
130,280,20,90,1,1,right
130,280,30,90,1,1,right
130,280,40,90,1,1,right
130,280,50,90,1,1,right
130,280,60,90,1,1,right
130,280,70,90,1,1,right
130,280,80,90,1,1,right
130,280,90,90,1,1,right
130,280,100,90,1,1,right
130,280,110,90,1,1,right
130,280,120,90,1,1,right
130,280,130,90,-1,1,right
130,280,130,90,-1,1,right
130,280,130,100,1,1,down
130,280,130,110,1,3,down
130,280,130,120,1,3,down
130,280,130,130,1,3,down
130,280,130,140,1,3,down
130,280,130,150,1,3,down
130,280,130,160,1,3,down
130,280,130,170,1,3,down
130,280,130,180,1,3,down
130,280,130,190,1,3,down
130,280,130,200,1,3,down
130,280,130,210,1,3,down
130,280,130,220,1,3,down
130,280,130,230,1,3,down
130,280,130,240,1,3,down
130,280,130,250,1,3,down
130,280,130,260,1,3,down
130,280,130,270,1,3,down
220,120,130,280,100,3,down
220,120,130,290,-1,3,down
220,120,130,300,-1,3,down
220,120,130,310,-1,3,down
220,120,130,320,-1,3,down
220,120,130,330,-1,3,down
220,120,130,340,-1,3,down
220,120,130,350,-1,3,down
220,120,130,360,-1,3,down
220,120,130,370,-1,3,down
220,120,130,380,-1,3,down
220,120,130,390,-1,3,down
220,120,130,400,-1,3,down
220,120,130,410,-1,3,down
220,120,130,420,-1,3,down
220,120,130,430,-1,3,down
220,120,130,440,-1,3,down
220,120,130,450,-1,3,down
220,120,130,460,-1,3,down
220,120,130,470,-1,3,down
220,120,130,480,-1,3,down
220,120,130,490,-1,3,down
220,120,130,500,-1,3,down
220,120,130,510,-1,3,down
220,120,130,520,-1,3,down
220,120,130,530,-1,3,down
220,120,130,540,-1,3,down
220,120,130,550,-1,3,down
220,120,130,560,-1,3,down
220,120,130,570,-1,3,down
220,120,130,580,-1,3,down
220,120,130,590,-1,3,down
220,120,130,600,-1,3,down
220,120,130,0,-1,3,down
220,120,130,10,-1,3,down
220,120,130,20,-1,3,down
220,120,130,30,-1,3,down
220,120,130,40,-1,3,down
220,120,130,50,-1,3,down
220,120,130,60,-1,3,down
220,120,130,70,-1,3,down
220,120,130,80,-1,3,down
220,120,130,90,-1,3,down
220,120,130,100,-1,3,down
220,120,130,110,-1,3,down
220,120,130,120,-1,3,down
220,120,130,120,-1,3,down
220,120,140,120,1,3,right
220,120,150,120,1,1,right
220,120,160,120,1,1,right
220,120,170,120,1,1,right
220,120,180,120,1,1,right
220,120,190,120,1,1,right
220,120,200,120,1,1,right
220,120,210,120,1,1,right
180,0,220,120,100,1,right
180,0,230,120,-1,1,right
180,0,240,120,-1,1,right
180,0,250,120,-1,1,right
180,0,260,120,-1,1,right
180,0,270,120,-1,1,right
180,0,280,120,-1,1,right
180,0,290,120,-1,1,right
180,0,300,120,-1,1,right
180,0,310,120,-1,1,right
180,0,320,120,-1,1,right
180,0,330,120,-1,1,right
180,0,340,120,-1,1,right
180,0,350,120,-1,1,right
180,0,360,120,-1,1,right
180,0,370,120,-1,1,right
180,0,380,120,-1,1,right
180,0,390,120,-1,1,right
180,0,400,120,-1,1,right
180,0,410,120,-1,1,right
180,0,420,120,-1,1,right
180,0,430,120,-1,1,right
180,0,440,120,-1,1,right
180,0,450,120,-1,1,right
180,0,460,120,-1,1,right
180,0,470,120,-1,1,right
180,0,480,120,-1,1,right
180,0,490,120,1,1,right
180,0,500,120,1,1,right
180,0,510,120,1,1,right
180,0,520,120,1,1,right
180,0,530,120,1,1,right
180,0,540,120,1,1,right
180,0,550,120,1,1,right
180,0,560,120,1,1,right
180,0,570,120,1,1,right
180,0,580,120,1,1,right
180,0,590,120,1,1,right
180,0,600,120,1,1,right
180,0,0,120,-1,1,right
180,0,10,120,1,1,right
180,0,20,120,1,1,right
180,0,30,120,1,1,right
180,0,40,120,1,1,right
180,0,50,120,1,1,right
180,0,60,120,1,1,right
180,0,70,120,1,1,right
180,0,80,120,1,1,right
180,0,90,120,1,1,right
180,0,100,120,1,1,right
180,0,110,120,1,1,right
180,0,120,120,1,1,right
180,0,130,120,1,1,right
180,0,140,120,1,1,right
180,0,150,120,1,1,right
180,0,160,120,1,1,right
180,0,170,120,1,1,right
180,0,180,120,-1,1,right
180,0,180,120,-1,1,right
180,0,180,110,1,1,up
180,0,180,100,1,2,up
180,0,180,90,1,2,up
180,0,180,80,1,2,up
180,0,180,70,1,2,up
180,0,180,60,1,2,up
180,0,180,50,1,2,up
180,0,180,40,1,2,up
180,0,180,30,1,2,up
180,0,180,20,1,2,up
180,0,180,10,1,2,up
330,170,180,0,100,2,up
330,170,180,590,-1,2,up
330,170,180,580,-1,2,up
330,170,180,570,-1,2,up
330,170,180,560,-1,2,up
330,170,180,550,-1,2,up
330,170,180,540,-1,2,up
330,170,180,530,-1,2,up
330,170,180,520,-1,2,up
330,170,180,510,-1,2,up
330,170,180,500,-1,2,up
330,170,180,490,-1,2,up
330,170,180,480,-1,2,up
330,170,180,470,-1,2,up
330,170,180,460,-1,2,up
330,170,180,450,-1,2,up
330,170,180,440,-1,2,up
330,170,180,430,-1,2,up
330,170,180,420,-1,2,up
330,170,180,410,-1,2,up
330,170,180,400,-1,2,up
330,170,180,390,-1,2,up
330,170,180,380,-1,2,up
330,170,180,370,-1,2,up
330,170,180,360,-1,2,up
330,170,180,350,-1,2,up
330,170,180,340,-1,2,up
330,170,180,330,-1,2,up
330,170,180,320,-1,2,up
330,170,180,310,-1,2,up
330,170,180,300,-1,2,up
330,170,180,290,-1,2,up
330,170,180,280,-1,2,up
330,170,180,270,-1,2,up
330,170,180,260,-1,2,up
330,170,180,250,-1,2,up
330,170,180,240,-1,2,up
330,170,180,230,-1,2,up
330,170,180,220,-1,2,up
330,170,180,210,-1,2,up
330,170,180,200,-1,2,up
330,170,180,190,-1,2,up
330,170,180,180,-1,2,up
330,170,180,170,-1,2,up
330,170,180,170,-1,2,up
330,170,190,170,1,2,right
330,170,200,170,1,1,right
330,170,210,170,1,1,right
330,170,220,170,1,1,right
330,170,230,170,1,1,right
330,170,240,170,1,1,right
330,170,250,170,1,1,right
330,170,260,170,1,1,right
330,170,270,170,1,1,right
330,170,280,170,1,1,right
330,170,290,170,1,1,right
330,170,300,170,1,1,right
330,170,310,170,1,1,right
330,170,320,170,1,1,right
250,270,330,170,100,1,right
250,270,340,170,-1,1,right
250,270,350,170,-1,1,right
250,270,360,170,-1,1,right
250,270,370,170,-1,1,right
250,270,380,170,-1,1,right
250,270,390,170,-1,1,right
250,270,400,170,-1,1,right
250,270,410,170,-1,1,right
250,270,420,170,-1,1,right
250,270,430,170,-1,1,right
250,270,440,170,-1,1,right
250,270,450,170,-1,1,right
250,270,460,170,-1,1,right
250,270,470,170,-1,1,right
250,270,480,170,-1,1,right
250,270,490,170,-1,1,right
250,270,500,170,-1,1,right
250,270,510,170,-1,1,right
250,270,520,170,-1,1,right
250,270,530,170,-1,1,right
250,270,540,170,-1,1,right
250,270,550,170,-1,1,right
250,270,560,170,1,1,right
250,270,570,170,1,1,right
250,270,580,170,1,1,right
250,270,590,170,1,1,right
250,270,600,170,1,1,right
250,270,0,170,-1,1,right
250,270,10,170,1,1,right
250,270,20,170,1,1,right
250,270,30,170,1,1,right
250,270,40,170,1,1,right
250,270,50,170,1,1,right
250,270,60,170,1,1,right
250,270,70,170,1,1,right
250,270,80,170,1,1,right
250,270,90,170,1,1,right
250,270,100,170,1,1,right
250,270,110,170,1,1,right
250,270,120,170,1,1,right
250,270,130,170,1,1,right
250,270,140,170,1,1,right
250,270,150,170,1,1,right
250,270,160,170,1,1,right
250,270,170,170,1,1,right
250,270,180,170,1,1,right
250,270,190,170,1,1,right
250,270,200,170,1,1,right
250,270,210,170,1,1,right
250,270,220,170,1,1,right
250,270,230,170,1,1,right
250,270,240,170,1,1,right
250,270,250,170,-1,1,right
250,270,250,170,-1,1,right
250,270,250,180,1,1,down
250,270,250,190,1,3,down
250,270,250,200,1,3,down
250,270,250,210,1,3,down
250,270,250,220,1,3,down
250,270,250,230,1,3,down
250,270,250,240,1,3,down
250,270,250,250,1,3,down
250,270,250,260,1,3,down
390,400,250,270,100,3,down
390,400,250,280,-1,3,down
390,400,250,290,-1,3,down
390,400,250,300,-1,3,down
390,400,250,310,-1,3,down
390,400,250,320,-1,3,down
390,400,250,330,-1,3,down
390,400,250,340,-1,3,down
390,400,250,350,-1,3,down
390,400,250,360,-1,3,down
390,400,250,370,-1,3,down
390,400,250,380,-1,3,down
390,400,250,390,-1,3,down
390,400,250,400,-1,3,down
390,400,250,400,-1,3,down
390,400,260,400,1,3,right
390,400,270,400,1,1,right
390,400,280,400,1,1,right
390,400,290,400,1,1,right
390,400,300,400,1,1,right
390,400,310,400,1,1,right
390,400,320,400,1,1,right
390,400,330,400,1,1,right
390,400,340,400,1,1,right
390,400,350,400,1,1,right
390,400,360,400,1,1,right
390,400,370,400,1,1,right
390,400,380,400,1,1,right
510,20,390,400,100,1,right
510,20,400,400,1,1,right
510,20,410,400,1,1,right
510,20,420,400,1,1,right
510,20,430,400,1,1,right
510,20,440,400,1,1,right
510,20,450,400,1,1,right
510,20,460,400,1,1,right
510,20,470,400,1,1,right
510,20,480,400,1,1,right
510,20,490,400,1,1,right
510,20,500,400,1,1,right
510,20,510,400,-1,1,right
510,20,510,400,-1,1,right
510,20,510,390,-1,1,up
510,20,510,380,-1,2,up
510,20,510,370,-1,2,up
510,20,510,360,-1,2,up
510,20,510,350,-1,2,up
510,20,510,340,-1,2,up
510,20,510,330,-1,2,up
510,20,510,320,-1,2,up
510,20,510,310,1,2,up
510,20,510,300,1,2,up
510,20,510,290,1,2,up
510,20,510,280,1,2,up
510,20,510,270,1,2,up
510,20,510,260,1,2,up
510,20,510,250,1,2,up
510,20,510,240,1,2,up
510,20,510,230,1,2,up
510,20,510,220,1,2,up
510,20,510,210,1,2,up
510,20,510,200,1,2,up
510,20,510,190,1,2,up
510,20,510,180,1,2,up
510,20,510,170,1,2,up
510,20,510,160,1,2,up
510,20,510,150,1,2,up
510,20,510,140,1,2,up
510,20,510,130,1,2,up
510,20,510,120,1,2,up
510,20,510,110,1,2,up
510,20,510,100,1,2,up
510,20,510,90,1,2,up
510,20,510,80,1,2,up
510,20,510,70,1,2,up
510,20,510,60,1,2,up
510,20,510,50,1,2,up
510,20,510,40,1,2,up
510,20,510,30,1,2,up
390,490,510,20,100,2,up
390,490,510,10,-1,2,up
390,490,510,0,-1,2,up
390,490,510,590,-1,2,up
390,490,510,580,-1,2,up
390,490,510,570,-1,2,up
390,490,510,560,-1,2,up
390,490,510,550,-1,2,up
390,490,510,540,-1,2,up
390,490,510,530,-1,2,up
390,490,510,520,-1,2,up
390,490,510,510,-1,2,up
390,490,510,500,-1,2,up
390,490,510,490,-1,2,up
390,490,510,490,-1,2,up
390,490,500,490,1,2,left
390,490,490,490,1,0,left
390,490,480,490,1,0,left
390,490,470,490,1,0,left
390,490,460,490,1,0,left
390,490,450,490,1,0,left
390,490,440,490,1,0,left
390,490,430,490,1,0,left
390,490,420,490,1,0,left
390,490,410,490,1,0,left
390,490,400,490,1,0,left
350,280,390,490,100,0,left
350,280,380,490,1,0,left
350,280,370,490,1,0,left
350,280,360,490,1,0,left
350,280,350,490,-1,0,left
350,280,350,490,-1,0,left
350,280,350,480,1,0,up
350,280,350,470,1,2,up
350,280,350,460,1,2,up
350,280,350,450,1,2,up
350,280,350,440,1,2,up
350,280,350,430,1,2,up
350,280,350,420,1,2,up
350,280,350,410,1,2,up
350,280,350,400,1,2,up
350,280,350,390,1,2,up
350,280,350,380,1,2,up
350,280,350,370,1,2,up
350,280,350,360,1,2,up
350,280,350,350,1,2,up
350,280,350,340,1,2,up
350,280,350,330,1,2,up
350,280,350,320,1,2,up
350,280,350,310,1,2,up
350,280,350,300,1,2,up
350,280,350,290,1,2,up
490,250,350,280,100,2,up
490,250,350,270,-1,2,up
490,250,350,260,-1,2,up
490,250,350,250,-1,2,up
490,250,350,250,-1,2,up
490,250,360,250,1,2,right
490,250,370,250,1,1,right
490,250,380,250,1,1,right
490,250,390,250,1,1,right
490,250,400,250,1,1,right
490,250,410,250,1,1,right
490,250,420,250,1,1,right
490,250,430,250,1,1,right
490,250,440,250,1,1,right
490,250,450,250,1,1,right
490,250,460,250,1,1,right
490,250,470,250,1,1,right
490,250,480,250,1,1,right
500,500,490,250,100,1,right
500,500,500,250,-1,1,right
500,500,500,250,-1,1,right
500,500,500,260,1,1,down
500,500,500,270,1,3,down
500,500,500,280,1,3,down
500,500,500,290,1,3,down
500,500,500,300,1,3,down
500,500,500,310,1,3,down
500,500,500,320,1,3,down
500,500,500,330,1,3,down
500,500,500,340,1,3,down
500,500,500,350,1,3,down
500,500,500,360,1,3,down
500,500,500,370,1,3,down
500,500,500,380,1,3,down
500,500,500,390,1,3,down
500,500,500,400,1,3,down
500,500,500,410,1,3,down
500,500,500,420,1,3,down
500,500,500,430,1,3,down
500,500,500,440,1,3,down
500,500,500,450,1,3,down
500,500,500,460,1,3,down
500,500,500,470,1,3,down
500,500,500,480,1,3,down
500,500,500,490,1,3,down
420,360,500,500,100,3,down
420,360,500,510,-1,3,down
420,360,500,520,-1,3,down
420,360,500,530,-1,3,down
420,360,500,540,-1,3,down
420,360,500,550,-1,3,down
420,360,500,560,-1,3,down
420,360,500,570,-1,3,down
420,360,500,580,-1,3,down
420,360,500,590,-1,3,down
420,360,500,600,-1,3,down
420,360,500,0,-1,3,down
420,360,500,10,-1,3,down
420,360,500,20,-1,3,down
420,360,500,30,-1,3,down
420,360,500,40,-1,3,down
420,360,500,50,-1,3,down
420,360,500,60,-1,3,down
420,360,500,70,-1,3,down
420,360,500,80,-1,3,down
420,360,500,90,-1,3,down
420,360,500,100,-1,3,down
420,360,500,110,-1,3,down
420,360,500,120,-1,3,down
420,360,500,130,-1,3,down
420,360,500,140,-1,3,down
420,360,500,150,-1,3,down
420,360,500,160,-1,3,down
420,360,500,170,-1,3,down
420,360,500,180,-1,3,down
420,360,500,190,-1,3,down
420,360,500,200,-1,3,down
420,360,500,210,-1,3,down
420,360,500,220,-1,3,down
420,360,500,230,-1,3,down
420,360,500,240,-1,3,down
590,580,290,100,-1,0,right
590,580,300,100,1,1,right
590,580,310,100,1,1,right
590,580,320,100,1,1,right
590,580,330,100,1,1,right
590,580,340,100,1,1,right
590,580,350,100,1,1,right
590,580,360,100,1,1,right
590,580,370,100,1,1,right
590,580,380,100,1,1,right
590,580,390,100,1,1,right
590,580,400,100,1,1,right
590,580,410,100,1,1,right
590,580,420,100,1,1,right
590,580,430,100,1,1,right
590,580,440,100,1,1,right
590,580,450,100,1,1,right
590,580,460,100,1,1,right
590,580,470,100,1,1,right
590,580,480,100,1,1,right
590,580,490,100,1,1,right
590,580,500,100,1,1,right
590,580,510,100,1,1,right
590,580,520,100,1,1,right
590,580,530,100,1,1,right
590,580,540,100,1,1,right
590,580,550,100,1,1,right
590,580,560,100,1,1,right
590,580,570,100,1,1,right
590,580,580,100,1,1,right
590,580,590,100,-1,1,right
590,580,590,100,-1,1,right
590,580,590,110,-1,1,down
590,580,590,120,-1,3,down
590,580,590,130,-1,3,down
590,580,590,140,-1,3,down
590,580,590,150,-1,3,down
590,580,590,160,-1,3,down
590,580,590,170,-1,3,down
590,580,590,180,-1,3,down
590,580,590,190,-1,3,down
590,580,590,200,-1,3,down
590,580,590,210,-1,3,down
590,580,590,220,-1,3,down
590,580,590,230,-1,3,down
590,580,590,240,-1,3,down
590,580,590,250,-1,3,down
590,580,590,260,-1,3,down
590,580,590,270,-1,3,down
590,580,590,280,-1,3,down
590,580,590,290,1,3,down
590,580,590,300,1,3,down
590,580,590,310,1,3,down
590,580,590,320,1,3,down
590,580,590,330,1,3,down
590,580,590,340,1,3,down
590,580,590,350,1,3,down
590,580,590,360,1,3,down
590,580,590,370,1,3,down
590,580,590,380,1,3,down
590,580,590,390,1,3,down
590,580,590,400,1,3,down
590,580,590,410,1,3,down
590,580,590,420,1,3,down
590,580,590,430,1,3,down
590,580,590,440,1,3,down
590,580,590,450,1,3,down
590,580,590,460,1,3,down
590,580,590,470,1,3,down
590,580,590,480,1,3,down
590,580,590,490,1,3,down
590,580,590,500,1,3,down
590,580,590,510,1,3,down
590,580,590,520,1,3,down
590,580,590,530,1,3,down
590,580,590,540,1,3,down
590,580,590,550,1,3,down
590,580,590,560,1,3,down
590,580,590,570,1,3,down
0,220,590,580,100,3,down
0,220,590,590,-1,3,down
0,220,590,600,-1,3,down
0,220,590,0,-1,3,down
0,220,590,10,-1,3,down
0,220,590,20,-1,3,down
0,220,590,30,-1,3,down
0,220,590,40,-1,3,down
0,220,590,50,-1,3,down
0,220,590,60,-1,3,down
0,220,590,70,-1,3,down
0,220,590,80,-1,3,down
0,220,590,90,-1,3,down
0,220,590,100,-1,3,down
0,220,590,110,-1,3,down
0,220,590,120,-1,3,down
0,220,590,130,-1,3,down
0,220,590,140,-1,3,down
0,220,590,150,-1,3,down
0,220,590,160,-1,3,down
0,220,590,170,-1,3,down
0,220,590,180,-1,3,down
0,220,590,190,-1,3,down
0,220,590,200,-1,3,down
0,220,590,210,-1,3,down
0,220,590,220,-1,3,down
0,220,590,220,-1,3,down
0,220,580,220,-1,3,left
0,220,570,220,-1,0,left
0,220,560,220,-1,0,left
0,220,550,220,-1,0,left
0,220,540,220,-1,0,left
0,220,530,220,-1,0,left
0,220,520,220,-1,0,left
0,220,510,220,-1,0,left
0,220,500,220,-1,0,left
0,220,490,220,-1,0,left
0,220,480,220,-1,0,left
0,220,470,220,-1,0,left
0,220,460,220,-1,0,left
0,220,450,220,-1,0,left
0,220,440,220,-1,0,left
0,220,430,220,-1,0,left
0,220,420,220,-1,0,left
0,220,410,220,-1,0,left
0,220,400,220,-1,0,left
0,220,390,220,-1,0,left
0,220,380,220,-1,0,left
0,220,370,220,-1,0,left
0,220,360,220,-1,0,left
0,220,350,220,-1,0,left
0,220,340,220,-1,0,left
0,220,330,220,-1,0,left
0,220,320,220,-1,0,left
0,220,310,220,-1,0,left
0,220,300,220,-1,0,left
0,220,290,220,1,0,left
0,220,280,220,1,0,left
0,220,270,220,1,0,left
0,220,260,220,1,0,left
0,220,250,220,1,0,left
0,220,240,220,1,0,left
0,220,230,220,1,0,left
0,220,220,220,1,0,left
0,220,210,220,1,0,left
0,220,200,220,1,0,left
0,220,190,220,1,0,left
0,220,180,220,1,0,left
0,220,170,220,1,0,left
0,220,160,220,1,0,left
0,220,150,220,1,0,left
0,220,140,220,1,0,left
0,220,130,220,1,0,left
0,220,120,220,1,0,left
0,220,110,220,1,0,left
0,220,100,220,1,0,left
0,220,90,220,1,0,left
0,220,80,220,1,0,left
0,220,70,220,1,0,left
0,220,60,220,1,0,left
0,220,50,220,1,0,left
0,220,40,220,1,0,left
0,220,30,220,1,0,left
0,220,20,220,1,0,left
0,220,10,220,1,0,left
90,360,0,220,100,0,left
90,360,590,220,-1,0,left
90,360,580,220,-1,0,left
90,360,570,220,-1,0,left
90,360,560,220,-1,0,left
90,360,550,220,-1,0,left
90,360,540,220,-1,0,left
90,360,530,220,-1,0,left
90,360,520,220,-1,0,left
90,360,510,220,-1,0,left
90,360,500,220,-1,0,left
90,360,490,220,-1,0,left
90,360,480,220,-1,0,left
90,360,470,220,-1,0,left
90,360,460,220,-1,0,left
90,360,450,220,-1,0,left
90,360,440,220,-1,0,left
90,360,430,220,-1,0,left
90,360,420,220,-1,0,left
90,360,410,220,-1,0,left
90,360,400,220,-1,0,left
90,360,390,220,-1,0,left
90,360,380,220,1,0,left
90,360,370,220,1,0,left
90,360,360,220,1,0,left
90,360,350,220,1,0,left
90,360,340,220,1,0,left
90,360,330,220,1,0,left
90,360,320,220,1,0,left
90,360,310,220,1,0,left
90,360,300,220,1,0,left
90,360,290,220,1,0,left
90,360,280,220,1,0,left
90,360,270,220,1,0,left
90,360,260,220,1,0,left
90,360,250,220,1,0,left
90,360,240,220,1,0,left
90,360,230,220,1,0,left
90,360,220,220,1,0,left
90,360,210,220,1,0,left
90,360,200,220,1,0,left
90,360,190,220,1,0,left
90,360,180,220,1,0,left
90,360,170,220,1,0,left
90,360,160,220,1,0,left
90,360,150,220,1,0,left
90,360,140,220,1,0,left
90,360,130,220,1,0,left
90,360,120,220,1,0,left
90,360,110,220,1,0,left
90,360,100,220,1,0,left
90,360,90,220,-1,0,left
90,360,90,220,-1,0,left
90,360,90,230,1,0,down
90,360,90,240,1,3,down
90,360,90,250,1,3,down
90,360,90,260,1,3,down
90,360,90,270,1,3,down
90,360,90,280,1,3,down
90,360,90,290,1,3,down
90,360,90,300,1,3,down
90,360,90,310,1,3,down
90,360,90,320,1,3,down
90,360,90,330,1,3,down
90,360,90,340,1,3,down
90,360,90,350,1,3,down
210,400,90,360,100,3,down
210,400,90,370,-1,3,down
210,400,90,380,-1,3,down
210,400,90,390,-1,3,down
210,400,90,400,-1,3,down
210,400,90,400,-1,3,down
210,400,100,400,1,3,right
210,400,110,400,1,1,right
210,400,120,400,1,1,right
210,400,130,400,1,1,right
210,400,140,400,1,1,right
210,400,150,400,1,1,right
210,400,160,400,1,1,right
210,400,170,400,1,1,right
210,400,180,400,1,1,right
210,400,190,400,1,1,right
210,400,200,400,1,1,right
560,570,210,400,100,1,right
560,570,220,400,-1,1,right
560,570,230,400,-1,1,right
560,570,240,400,-1,1,right
560,570,250,400,-1,1,right
560,570,260,400,-1,1,right
560,570,270,400,1,1,right
560,570,280,400,1,1,right
560,570,290,400,1,1,right
560,570,300,400,1,1,right
560,570,310,400,1,1,right
560,570,320,400,1,1,right
560,570,330,400,1,1,right
560,570,340,400,1,1,right
560,570,350,400,1,1,right
560,570,360,400,1,1,right
560,570,370,400,1,1,right
560,570,380,400,1,1,right
560,570,390,400,1,1,right
560,570,400,400,1,1,right
560,570,410,400,1,1,right
560,570,420,400,1,1,right
560,570,430,400,1,1,right
560,570,440,400,1,1,right
560,570,450,400,1,1,right
560,570,460,400,1,1,right
560,570,470,400,1,1,right
560,570,480,400,1,1,right
560,570,490,400,1,1,right
560,570,500,400,1,1,right
560,570,510,400,1,1,right
560,570,520,400,1,1,right
560,570,530,400,1,1,right
560,570,540,400,1,1,right
560,570,550,400,1,1,right
560,570,560,400,-1,1,right
560,570,560,400,-1,1,right
560,570,560,410,1,1,down
560,570,560,420,1,3,down
560,570,560,430,1,3,down
560,570,560,440,1,3,down
560,570,560,450,1,3,down
560,570,560,460,1,3,down
560,570,560,470,1,3,down
560,570,560,480,1,3,down
560,570,560,490,1,3,down
560,570,560,500,1,3,down
560,570,560,510,1,3,down
560,570,560,520,1,3,down
560,570,560,530,1,3,down
560,570,560,540,1,3,down
560,570,560,550,1,3,down
560,570,560,560,1,3,down
270,340,560,570,100,3,down
270,340,560,580,-1,3,down
270,340,560,590,-1,3,down
270,340,560,600,-1,3,down
270,340,560,0,-1,3,down
270,340,560,10,-1,3,down
270,340,560,20,-1,3,down
270,340,560,30,-1,3,down
270,340,560,40,-1,3,down
270,340,560,50,-1,3,down
270,340,560,60,-1,3,down
270,340,560,70,-1,3,down
270,340,560,80,-1,3,down
270,340,560,90,-1,3,down
270,340,560,100,-1,3,down
270,340,560,110,-1,3,down
270,340,560,120,-1,3,down
270,340,560,130,-1,3,down
270,340,560,140,-1,3,down
270,340,560,150,-1,3,down
270,340,560,160,-1,3,down
270,340,560,170,-1,3,down
270,340,560,180,-1,3,down
270,340,560,190,-1,3,down
270,340,560,200,-1,3,down
270,340,560,210,-1,3,down
270,340,560,220,-1,3,down
270,340,560,230,-1,3,down
270,340,560,240,-1,3,down
270,340,560,250,-1,3,down
270,340,560,260,-1,3,down
270,340,560,270,-1,3,down
270,340,560,280,-1,3,down
270,340,560,290,-1,3,down
270,340,560,300,-1,3,down
270,340,560,310,-1,3,down
270,340,560,320,-1,3,down
270,340,560,330,-1,3,down
270,340,560,340,-1,3,down
270,340,560,340,-1,3,down
270,340,550,340,1,3,left
270,340,540,340,1,0,left
270,340,530,340,1,0,left
270,340,520,340,1,0,left
